_id,month,date,journal_ifactor,publication_type,oa_type,fund_count,fund_class,author_count,instituion_count,cooperate_way,avg_author_cited,author_cited,literature_length,Language,Cited Reference Count,"Times Cited, All Databases",DOI,country,new_oa_type
65fadab8ef3ccaced9d71632,8,2018-8-01,1.5,J,Green Submitted,1,,2,1,1,42.5,85,25,English,62,11,10.1111/iere.12297,美国,green
65fadab9ef3ccaced9d71633,8,2018-8-01,4.1,J,"Green Submitted, Green Published",1,,2,1,2,,,35,English,42,6,10.1007/s10663-017-9371-9,美国,
65fadabaef3ccaced9d71634,7,2018-7-01,5,J,Green Submitted,1,,2,1,2,25,50,10,English,28,7,10.1016/j.jdeveco.2018.02.007,美国,green
65fadabbef3ccaced9d71635,7,2018-7-01,1.5,J,Green Accepted,1,,4,1,2,36.25,145,33,English,30,17,10.1016/j.ijindorg.2018.04.005,美国,green
65fadabdef3ccaced9d71636,7,2018-7-01,6.2,J,"Green Submitted, Green Published, Bronze",4,,2,1,2,373.5,747,,English,104,45,10.1111/ecoj.12369,美国,bronze
65fadabeef3ccaced9d71637,7,2018-7-01,1.6,J,"hybrid, Green Published",2,,2,1,2,10.5,21,11,English,13,21,10.1016/j.jet.2018.03.002,美国,hybrid
65fadac1ef3ccaced9d71638,7,2018-7-01,5,J,Green Submitted,3,,6,1,2,55.666666666666664,334,19,English,61,29,10.1016/j.jdeveco.2018.04.004,美国,green
65fadac2ef3ccaced9d71639,7,2018-7-01,5,J,"Green Published, hybrid",2,,3,1,2,29.333333333333332,88,18,English,69,29,10.1016/j.jdeveco.2018.02.005,美国,hybrid
65fadac3ef3ccaced9d7163a,6,2018-6-01,6.5,J,Green Submitted,1,,2,1,2,781.5,1563,7,English,30,49,10.1016/j.eap.2017.12.005,美国,green
65fadac5ef3ccaced9d7163b,6,2018-6-01,12.8,J,"Green Accepted, Bronze, Green Submitted",1,,6,1,2,7.833333333333333,47,18,English,58,42,10.1016/j.eneco.2018.04.012,美国,bronze
65fadac7ef3ccaced9d7163c,6,2018-6-01,3.6,J,"Green Published, Green Submitted",2,,3,1,2,,,37,English,46,280,10.1093/jeea/jvx028,美国,
65fadac8ef3ccaced9d7163d,6,2018-6-01,,J,Green Published,1,,2,1,2,200.5,401,,English,30,5,10.1515/bejm-2017-0146,美国,green
65fadacaef3ccaced9d7163e,6,2018-6-01,1.3,J,Green Accepted,1,,1,1,0,4,4,21,English,42,4,10.1177/0486613417696530,美国,green
65fadacbef3ccaced9d7163f,6,2018-6-01,12.8,J,Green Accepted,1,,6,1,2,99.33333333333333,596,3,English,8,15,10.1016/j.eneco.2018.03.007,美国,green
65fadaccef3ccaced9d71640,6,2018-6-01,1.4,J,Green Submitted,1,,2,1,2,19,38,17,English,20,22,10.1016/j.jmacro.2018.04.004,美国,green
65fadaceef3ccaced9d71641,6,2018-6-01,1.4,J,Green Submitted,1,,2,1,2,17,34,21,English,63,5,10.1016/j.jmacro.2017.12.005,美国,green
65fadacfef3ccaced9d71642,5,2018-5-01,3.3,J,"hybrid, Green Published",1,,2,1,2,146.5,293,12,English,36,99,10.1016/j.jinteco.2017.11.007,美国,hybrid
65fadacfef3ccaced9d71643,5,2018-5-01,,C,Green Submitted,1,,1,1,0,43,43,4,English,10,43,10.1257/pandp.20181101,美国,green
65fadad0ef3ccaced9d71644,4,2018-4-01,1.9,J,Green Published,1,,3,1,2,87.66666666666667,263,16,English,7,13,10.1016/j.jedc.2018.01.005,美国,green
65fadad1ef3ccaced9d71645,4,2018-4-01,1.9,J,Green Submitted,1,,2,1,2,200.5,401,9,English,17,8,10.1016/j.jedc.2018.01.038,美国,green
65fadad2ef3ccaced9d71646,4,2018-4-01,1.8,J,Green Submitted,1,,2,1,2,261.5,523,20,English,34,11,10.1111/ecin.12528,美国,green
65fadad3ef3ccaced9d71647,4,2018-4-01,5.3,J,Bronze,1,,2,1,2,119,238,21,English,119,149,10.1111/joes.12198,美国,bronze
65fadad4ef3ccaced9d71648,4,2018-4-01,10.7,J,"Green Submitted, Green Published",8,,1,1,0,2056,2056,35,English,63,600,10.1257/aer.20101199,美国,green
65fadad5ef3ccaced9d71649,4,2018-4-01,8.2,J,"Green Submitted, Green Published",1,,3,1,2,141.33333333333334,424,35,English,42,42,10.1086/696279,美国,green
65fadad6ef3ccaced9d7164a,4,2018-4-01,,J,"Green Submitted, Green Published",1,,3,1,2,642.6666666666666,1928,22,English,28,55,10.1257/app.20150365,美国,green
65fadad7ef3ccaced9d7164b,3,2018-3-01,1.1,J,Green Submitted,1,,3,1,2,34,102,19,English,46,0,10.1016/j.geb.2017.09.003,美国,green
65fadad8ef3ccaced9d7164c,3,2018-3-01,2,J,"Green Published, Bronze",1,,2,1,2,3,6,16,English,62,6,10.1093/cje/bex008,美国,bronze
65fadad9ef3ccaced9d7164d,2,2018-2-01,13.7,J,"Green Published, hybrid",1,,4,1,2,803.5,3214,61,English,77,74,10.1093/qje/qjx027,美国,hybrid
65fadadaef3ccaced9d7164e,2,2018-2-01,1.1,J,Green Submitted,2,,2,1,2,81,162,5,English,11,1,10.1111/geer.12121,美国,green
65fadadbef3ccaced9d7164f,2,2018-2-01,8.2,J,"Green Submitted, Green Published, Green Accepted",1,,3,1,2,60.666666666666664,182,42,English,77,14,10.1086/695477,美国,green
65fadaddef3ccaced9d71650,2,2018-2-01,13.7,J,"Green Accepted, Bronze, Green Submitted",2,,3,1,2,34,102,42,English,70,62,10.1093/qje/qjx033,美国,bronze
65fadadeef3ccaced9d71651,2,2018-2-01,13.7,J,"Green Accepted, Green Submitted",1,,2,1,2,731.5,1463,50,English,46,200,10.1093/qje/qjx035,美国,green
65fadadeef3ccaced9d71652,,,,,,1,,2,1,2,716.5,1433,29,English,121,34,10.1146/annurev-economics-080217-053542,美国,bronze
65fadadfef3ccaced9d71653,1,2018-1-01,5,J,Green Accepted,1,,2,1,2,644,1288,17,English,43,75,10.1016/j.jdeveco.2017.09.007,美国,green
65fadae0ef3ccaced9d71654,1,2018-1-01,9.8,J,"Green Submitted, Green Accepted",1,,2,1,2,124.5,249,25,English,51,44,10.1016/j.jpubeco.2017.10.006,美国,green
65fadae2ef3ccaced9d71655,1,2018-1-01,12.8,J,hybrid,2,,8,1,2,30.875,247,11,English,72,8,10.1016/j.eneco.2017.11.024,美国,hybrid
65fadae3ef3ccaced9d71656,,,,,,1,,2,1,2,2,4,20,English,29,4,10.1080/13547860.2017.1359893,美国,green
65fadae4ef3ccaced9d71657,12,2018-12-01,1.9,J,Green Submitted,1,,2,1,2,781.5,1563,13,English,34,23,10.1111/1467-8454.12127,美国,green
65fadae5ef3ccaced9d71658,12,2018-12-01,2.7,J,Green Published,1,,2,1,2,284,568,17,English,65,25,10.1016/j.jce.2018.03.001,美国,green
65fadae6ef3ccaced9d71659,12,2018-12-01,8.4,J,gold,1,,1,1,0,43,43,20,English,57,43,10.1257/jep.32.1.59,美国,gold
65fadae7ef3ccaced9d7165a,11,2018-11-01,,J,Green Submitted,1,,3,1,2,157,471,36,English,32,4,10.1257/mic.20160141,美国,green
65fadae9ef3ccaced9d7165b,11,2018-11-01,1,J,"Green Published, Bronze",1,,2,1,2,1829,3658,30,English,29,74,10.1111/roie.12370,美国,bronze
65fadaeaef3ccaced9d7165c,11,2018-11-01,1.5,J,Green Submitted,2,,2,1,2,,,39,English,41,18,10.1111/iere.12335,美国,
65fadaeaef3ccaced9d7165d,10,2018-10-01,5.8,J,Green Submitted,2,,2,1,2,664.5,1329,40,English,67,29,10.1093/restud/rdx074,美国,green
65fadaecef3ccaced9d7165e,10,2018-10-01,2.2,J,Green Published,1,,2,1,2,27,54,27,English,37,10,10.1016/j.jebo.2018.08.004,美国,green
65fadaedef3ccaced9d7165f,10,2018-10-01,1.6,J,Bronze,1,,1,1,0,101,101,3,English,3,11,10.4337/roke.2018.04.02,美国,bronze
65fadaeeef3ccaced9d71660,9,2018-9-01,2.3,J,Green Submitted,1,,2,1,2,143.5,287,18,English,24,6,10.1007/s10683-017-9532-5,美国,green
65fadaf0ef3ccaced9d71661,9,2018-9-01,1.4,J,Green Submitted,1,,3,1,2,208,624,27,English,106,10,10.1016/j.jmacro.2018.05.009,美国,green
65fadaf1ef3ccaced9d71662,9,2018-9-01,3.3,J,"Green Submitted, Green Published",1,,3,1,2,365,1095,20,English,65,76,10.1016/j.jinteco.2018.07.005,美国,green
65fadaf2ef3ccaced9d71663,9,2018-9-01,0.7,J,Green Submitted,1,,1,1,0,19,19,22,English,41,1,10.1515/rne-2018-0041,美国,green
65fadaf3ef3ccaced9d71664,9,2018-9-01,12.6,J,"Green Published, Bronze",1,,1,1,0,,,67,English,185,219,10.1257/jel.20161309,美国,
65fadaf4ef3ccaced9d71665,8,2018-8-01,12.8,J,"Green Published, Bronze",7,,4,1,2,,,11,English,48,80,10.1016/j.eneco.2018.06.010,美国,
65fadaf5ef3ccaced9d71666,7,2018-7-01,6.2,J,Bronze,3,,2,1,2,152.5,305,,English,46,33,10.1111/ecoj.12590,美国,bronze
65fadaf6ef3ccaced9d71667,7,2018-7-01,,J,"Green Submitted, Green Published",1,,3,1,2,33.333333333333336,100,30,English,47,69,10.1257/mac.20170131,美国,green
65fadaf7ef3ccaced9d71668,6,2018-6-01,12.8,J,Green Published,3,,4,1,2,,,18,English,42,171,10.1016/j.eneco.2018.05.013,美国,
65fadaf8ef3ccaced9d71669,5,2018-5-01,,C,Green Submitted,1,,2,1,2,478.5,957,4,English,15,12,10.1257/pandp.20181104,美国,green
65fadaf9ef3ccaced9d7166a,5,2018-5-01,1.5,J,"Green Accepted, Bronze",3,,4,1,2,227.25,909,18,English,61,35,10.1111/iere.12279,美国,bronze
65fadafbef3ccaced9d7166b,5,2018-5-01,1.6,J,"Green Submitted, Green Published",2,,4,1,2,5.75,23,9,English,15,23,10.1016/j.jet.2018.02.006,美国,green
65fadafcef3ccaced9d7166c,4,2018-4-01,1.8,J,Green Submitted,1,,1,1,0,84,84,27,English,47,3,10.1111/ecin.12532,美国,green
65fadafcef3ccaced9d7166d,4,2018-4-01,9.8,J,Green Published,1,,1,1,0,893,893,18,English,43,11,10.1016/j.jpubeco.2018.02.013,美国,green
65fadafdef3ccaced9d7166e,4,2018-4-01,8.2,J,Green Submitted,1,,2,1,2,1086,2172,51,English,60,468,10.1086/696277,美国,green
65fadaffef3ccaced9d7166f,3,2018-3-01,2.2,J,hybrid,4,,3,1,2,16.666666666666668,50,18,English,34,9,10.1016/j.jebo.2017.11.016,美国,hybrid
65fadb01ef3ccaced9d71670,3,2018-3-01,6.2,J,"Green Submitted, Bronze",3,,2,1,2,33,66,30,English,64,66,10.1111/ecoj.12441,美国,bronze
65fadb01ef3ccaced9d71671,3,2018-3-01,12.6,J,Green Submitted,2,,2,1,2,253,506,56,English,183,44,10.1257/jel.20160889,美国,green
65fadb02ef3ccaced9d71672,3,2018-3-01,1.8,J,"Green Published, gold, Green Submitted",4,,1,1,0,712,712,37,English,61,37,10.3982/QE823,美国,gold
65fadb03ef3ccaced9d71673,3,2018-3-01,2.3,J,Green Published,1,,2,1,2,327.5,655,22,English,42,19,10.1111/1756-2171.12219,美国,green
65fadb05ef3ccaced9d71674,3,2018-3-01,5,J,Green Submitted,1,,4,1,2,5,20,13,English,59,20,10.1016/j.jdeveco.2017.10.012,美国,green
65fadb05ef3ccaced9d71675,3,2018-3-01,2,J,Green Submitted,1,,1,1,0,43,43,2,English,7,3,10.1016/j.econlet.2018.01.001,美国,green
65fadb06ef3ccaced9d71676,,,0.5,J,"Green Published, gold",2,,2,1,2,426.5,853,,English,36,11,10.1007/s40503-017-0052-7,美国,gold
65fadb08ef3ccaced9d71677,2,2018-2-01,10.7,J,"Green Published, Green Submitted",2,,3,1,2,11.666666666666666,35,34,English,41,35,10.1257/aer.20151606,美国,green
65fadb09ef3ccaced9d71678,2,2018-2-01,6.2,J,Green Submitted,1,,2,1,2,114,228,35,English,57,6,10.1111/ecoj.12411,美国,green
65fadb0aef3ccaced9d71679,2,2018-2-01,1.9,J,Bronze,1,,3,1,2,32,96,21,English,16,35,10.1111/kykl.12166,美国,bronze
65fadb0cef3ccaced9d7167a,1,2018-1-01,,J,"Green Published, Green Submitted",7,,4,1,2,18,72,40,English,56,49,10.1257/mac.20150355,美国,green
65fadb0def3ccaced9d7167b,1,2018-1-01,5.8,J,Green Published,4,,2,1,1,46.5,93,43,English,42,93,10.1093/restud/rdx010,美国,green
65fadb0eef3ccaced9d7167c,1,2018-1-01,10.7,J,"Green Published, Green Submitted",4,,3,1,2,277.6666666666667,833,26,English,39,55,10.1257/aer.20160091,美国,green
65fadb0eef3ccaced9d7167d,1,2018-1-01,5.3,J,"Green Submitted, Green Accepted, Green Published",1,,3,1,2,111.66666666666667,335,55,English,75,32,10.1093/epolic/eix020,美国,green
65fadb0eef3ccaced9d7167e,,,,,,1,,2,1,2,870.5,1741,25,English,49,14,10.1080/1350178X.2017.1380896,美国,green
65fadb10ef3ccaced9d7167f,12,2018-12-01,5.8,J,Bronze,2,,4,1,2,0.75,3,21,English,15,3,10.1093/aepp/ppx060,美国,bronze
65fadb11ef3ccaced9d71680,9,2018-9-01,5.8,J,Bronze,1,,2,1,2,1187.5,2375,22,English,85,48,10.1093/aepp/ppy019,美国,bronze
65fadb12ef3ccaced9d71681,4,2018-4-01,4.2,J,"Green Submitted, Bronze",2,,2,1,1,45,90,20,English,71,48,10.1093/ajae/aay006,美国,bronze
65fadb14ef3ccaced9d71682,3,2018-3-01,4.2,J,"hybrid, Green Published",1,,3,1,2,85,255,22,English,55,27,10.1093/ajae/aax080,美国,hybrid
65fadb16ef3ccaced9d71683,4,2018-4-01,4.2,J,Green Submitted,1,,2,1,,1187.5,2375,14,English,35,24,10.1093/ajae/aay011,美国,green
65fadb17ef3ccaced9d71684,4,2018-4-01,4.2,J,Green Submitted,4,,3,1,2,45,135,24,English,99,32,10.1093/ajae/aax097,美国,green
65fadb18ef3ccaced9d71685,10,2018-10-01,3.2,J,Bronze,2,,3,1,2,,,31,English,32,1,10.1111/1467-8489.12277,美国,
65fadb19ef3ccaced9d71686,9,2018-9-01,,J,"hybrid, Green Published",1,,2,1,2,110,220,25,English,32,3,10.1111/cjag.12162,美国,hybrid
65fadb1bef3ccaced9d71687,7,2018-7-01,4.2,J,hybrid,4,,5,1,2,13.2,66,19,English,36,22,10.1111/agec.12427,美国,hybrid
65fadb1cef3ccaced9d71688,6,2018-6-01,5.8,J,"Bronze, Green Submitted, Green Published",1,,6,1,2,1.6666666666666667,10,18,English,44,10,10.1093/aepp/ppx034,美国,bronze
65fadb1def3ccaced9d71689,7,2018-7-01,4.2,J,Bronze,1,,2,1,2,112.5,225,20,English,26,32,10.1093/ajae/aay018,美国,bronze
65fadb1fef3ccaced9d7168a,7,2018-7-01,3.4,J,Green Accepted,1,,5,1,2,167.8,839,32,English,81,37,10.1093/erae/jbx035,美国,green
65fadb20ef3ccaced9d7168b,4,2018-4-01,3.2,J,"Bronze, Green Published",3,,3,1,2,42.333333333333336,127,13,English,41,23,10.1111/1467-8489.12246,美国,bronze
65fadb21ef3ccaced9d7168c,3,2018-3-01,4.2,J,"Green Submitted, Bronze",3,,3,1,2,45,135,14,English,49,25,10.1093/ajae/aax092,美国,bronze
65fadb23ef3ccaced9d7168d,6,2018-6-01,4.2,J,hybrid,1,,3,1,2,,,19,English,50,23,10.1111/1477-9552.12233,美国,
65fadb24ef3ccaced9d7168e,4,2018-4-01,3.2,J,"Green Published, Bronze",1,,2,1,2,182.5,365,19,English,32,30,10.1111/1467-8489.12247,美国,bronze
65fadb26ef3ccaced9d7168f,3,2018-3-01,5.8,J,Bronze,1,,4,1,2,166.5,666,17,English,72,146,10.1093/aepp/ppx056,美国,bronze
65fadb29ef3ccaced9d71690,2,2018-2-01,3.4,J,"hybrid, Green Published",1,,6,1,2,12.333333333333334,74,29,English,43,4,10.1093/erae/jbx022,美国,hybrid
65fadb2aef3ccaced9d71691,10,2018-10-01,3.2,J,Bronze,1,,1,1,0,700,700,3,English,5,0,10.1111/1467-8489.12280,美国,bronze
65fadb2bef3ccaced9d71692,7,2018-7-01,4.2,J,Green Published,1,,2,1,2,65,130,12,English,37,53,10.1111/agec.12434,美国,green
65fadb2cef3ccaced9d71693,5,2018-5-01,4.2,J,hybrid,1,,2,1,2,35,70,13,English,19,14,10.1111/agec.12419,美国,hybrid
65fadb2def3ccaced9d71694,4,2018-4-01,4.2,J,Bronze,3,,6,1,2,47.166666666666664,283,15,English,32,9,10.1093/ajae/aay002,美国,bronze
65fadb2eef3ccaced9d71695,4,2018-4-01,4.2,J,"Green Submitted, Bronze",1,,2,1,2,73.5,147,20,English,29,41,10.1093/ajae/aax049,美国,bronze
65fadb2fef3ccaced9d71696,3,2018-3-01,4.2,J,Bronze,4,,4,1,2,168,672,22,English,41,5,10.1093/ajae/aax083,美国,bronze
65fadb31ef3ccaced9d71697,1,2018-1-01,4.2,J,hybrid,1,,3,1,2,43.333333333333336,130,23,English,50,77,10.1093/ajae/aax058,美国,hybrid
65fadb32ef3ccaced9d71698,12,2018-12-01,,J,Bronze,1,,2,1,2,127.5,255,13,English,37,2,10.1111/cjag.12188,美国,bronze
65fadb33ef3ccaced9d71699,7,2018-7-01,3.4,J,"Green Submitted, hybrid",1,,3,1,2,36.666666666666664,110,20,English,19,14,10.1093/erae/jbx038,美国,hybrid
65fadb34ef3ccaced9d7169a,6,2018-6-01,5.8,J,Green Published,3,,2,1,2,130,260,27,English,59,30,10.1093/aepp/ppx038,美国,green
65fadb36ef3ccaced9d7169b,3,2018-3-01,5.8,J,hybrid,1,,1,1,0,756,756,18,English,89,24,10.1093/aepp/ppx063,美国,hybrid
65fadb37ef3ccaced9d7169c,1,2018-1-01,3.2,J,Green Published,2,,3,1,2,42.333333333333336,127,21,English,16,27,10.1111/1467-8489.12237,美国,green
65fadb38ef3ccaced9d7169d,10,2018-10-01,4.2,J,"Green Published, hybrid, Green Submitted",4,,3,1,2,681.3333333333334,2044,17,English,54,168,10.1093/ajae/aay053,美国,hybrid
65fadb3aef3ccaced9d7169e,7,2018-7-01,4.2,J,Green Published,2,,3,1,2,777,2331,17,English,31,27,10.1093/ajae/aay019,美国,green
65fadb3bef3ccaced9d7169f,3,2018-3-01,4.2,J,"Green Published, Bronze",1,,3,1,2,7.333333333333333,22,14,English,31,10,10.1093/ajae/aax107,美国,bronze
65fadb3def3ccaced9d716a0,10,2018-10-01,4.2,J,"Bronze, Green Submitted",3,,3,1,1,18.666666666666668,56,16,English,19,25,10.1093/ajae/aay040,美国,bronze
65fadb3eef3ccaced9d716a1,7,2018-7-01,4.2,J,Green Submitted,1,,1,1,0,46,46,25,English,53,46,10.1093/ajae/aax106,美国,green
65fadb3fef3ccaced9d716a2,1,2018-1-01,4.2,J,Green Submitted,1,,2,1,2,35,70,21,English,36,15,10.1093/ajae/aax051,美国,green
65fadb40ef3ccaced9d716a3,1,2018-1-01,4.2,J,"Green Accepted, Green Submitted, hybrid",4,,2,1,2,18.5,37,18,English,38,30,10.1093/ajae/aax057,美国,hybrid
65fadb41ef3ccaced9d716a4,7,2018-7-01,4.2,J,Bronze,6,,4,1,2,50.75,203,18,English,45,23,10.1093/ajae/aay023,美国,bronze
65fadb43ef3ccaced9d716a5,10,2018-10-01,4.2,J,"Green Published, hybrid",1,,7,1,2,56.857142857142854,398,16,English,43,55,10.1093/ajae/aay059,美国,hybrid
65fadb45ef3ccaced9d716a6,9,2018-9-01,,J,"Green Submitted, Bronze",4,,2,1,2,3,6,26,English,51,6,10.1111/cjag.12165,美国,bronze
65fadb45ef3ccaced9d716a7,7,2018-7-01,3.4,J,"Green Accepted, Green Published",3,,3,1,2,212.33333333333334,637,34,English,56,8,10.1093/erae/jbx032,美国,green
65fadb46ef3ccaced9d716a8,4,2018-4-01,4.2,J,Green Published,1,,1,1,0,3193,3193,23,English,33,5,10.1093/ajae/aax085,美国,green
65fadb47ef3ccaced9d716a9,3,2018-3-01,4.2,J,Bronze,4,,2,1,2,422,844,14,English,53,26,10.1093/ajae/aax105,美国,bronze
65fadb48ef3ccaced9d716aa,1,2018-1-01,4.2,J,Bronze,1,,3,1,2,18.666666666666668,56,22,English,50,20,10.1093/ajae/aax043,美国,bronze
65fadb53ef3ccaced9d716ab,12,2018-12-01,5.8,J,Green Submitted,1,,3,1,2,66.33333333333333,199,20,English,29,4,10.1093/aepp/ppx057,美国,green
65fadb54ef3ccaced9d716ac,12,2018-12-01,3.4,J,Green Published,2,,2,1,2,,,25,English,65,1,10.1093/erae/jby016,美国,
65fadb55ef3ccaced9d716ad,10,2018-10-01,4.2,J,"Green Published, Green Submitted, hybrid",1,,3,1,2,25,75,22,English,43,27,10.1093/ajae/aay022,美国,hybrid
65fadb57ef3ccaced9d716ae,10,2018-10-01,4.2,J,"Green Submitted, Bronze",4,,3,1,2,54.333333333333336,163,23,English,30,4,10.1093/ajae/aay041,美国,bronze
65fadb58ef3ccaced9d716af,9,2018-9-01,5.8,J,Bronze,2,,2,1,2,36.5,73,18,English,28,18,10.1093/aepp/ppx039,美国,bronze
65fadb59ef3ccaced9d716b0,3,2018-3-01,5.8,J,Bronze,5,,3,1,2,441,1323,21,English,86,24,10.1093/aepp/ppx055,美国,bronze
65fadb5aef3ccaced9d716b1,1,2018-1-01,4.2,J,Bronze,1,,3,1,2,24.666666666666668,74,21,English,53,17,10.1093/ajae/aax052,美国,bronze
65fadb5bef3ccaced9d716b2,10,2018-10-01,4.2,J,Green Published,2,,2,1,2,130.5,261,17,English,49,22,10.1093/ajae/aay069,美国,green
65fadb63ef3ccaced9d716b3,9,2018-9-01,5.8,J,Bronze,3,,2,1,2,93,186,19,English,53,30,10.1093/aepp/ppx041,美国,bronze
65fadb64ef3ccaced9d716b4,7,2018-7-01,4.2,J,Green Submitted,1,,1,1,0,294,294,7,English,25,4,10.1111/agec.12428,美国,green
65fadb65ef3ccaced9d716b5,4,2018-4-01,4.2,J,"Green Published, hybrid",8,,6,1,,198.16666666666666,1189,24,English,37,51,10.1093/ajae/aay005,美国,hybrid
65fadb66ef3ccaced9d716b6,10,2018-10-01,3.2,J,Bronze,1,,3,1,2,3,9,17,English,25,9,10.1111/1467-8489.12270,美国,bronze
65fadb68ef3ccaced9d716b7,9,2018-9-01,4.2,J,Green Published,1,,4,1,2,4.5,18,10,English,42,18,10.1111/agec.12444,美国,green
65fadb6aef3ccaced9d716b8,7,2018-7-01,4.2,J,"Green Published, Green Submitted",1,,3,1,2,2,6,11,English,79,6,10.1111/agec.12426,美国,green
65fadb6aef3ccaced9d716b9,,,,,,1,,4,1,2,,,15,English,81,19,10.1108/CAER-04-2017-0072,美国,
65fadb72ef3ccaced9d716ba,12,2018-12-01,5.8,J,Green Published,1,,2,1,2,120.5,241,18,English,36,54,10.1093/aepp/ppx059,美国,green
65fadb74ef3ccaced9d716bb,10,2018-10-01,3.2,J,Bronze,1,,4,1,2,280.5,1122,18,English,63,28,10.1111/1467-8489.12268,美国,bronze
65fadb75ef3ccaced9d716bc,9,2018-9-01,3.4,J,Green Submitted,1,,4,1,2,21,84,21,English,78,36,10.1093/erae/jby003,美国,green
65fadb77ef3ccaced9d716bd,4,2018-4-01,4.2,J,hybrid,4,,5,1,2,38.6,193,23,English,81,52,10.1093/ajae/aax087,美国,hybrid
65fadb77ef3ccaced9d716be,1,2018-1-01,4.2,J,"Green Submitted, Bronze",1,,3,1,2,68.66666666666667,206,14,English,36,20,10.1111/agec.12393,美国,bronze
65fadb79ef3ccaced9d716bf,1,2018-1-01,4.2,J,Bronze,5,,3,1,1,27,81,29,English,71,22,10.1093/ajae/aax068,美国,bronze
65fadb7bef3ccaced9d716c0,7,2018-7-01,4.2,J,"Green Published, hybrid, Green Submitted",2,,4,1,2,29.25,117,12,English,38,34,10.1111/agec.12425,美国,hybrid
65fadb7cef3ccaced9d716c1,7,2018-7-01,3.2,J,"Green Published, Green Submitted, hybrid",2,,4,1,2,170.25,681,24,English,35,5,10.1111/1467-8489.12257,美国,hybrid
65fadb7def3ccaced9d716c2,5,2018-5-01,4.2,J,"Bronze, Green Published, Green Submitted",2,,3,1,2,4.666666666666667,14,12,English,33,14,10.1111/agec.12423,美国,bronze
65fadb7fef3ccaced9d716c3,3,2018-3-01,4.2,J,Green Submitted,1,,4,1,2,51.5,206,15,English,38,7,10.1093/ajae/aax089,美国,green
65fadb80ef3ccaced9d716c4,7,2018-7-01,4.2,J,Green Submitted,1,,2,1,1,26.5,53,28,English,46,19,10.1093/ajae/aay010,美国,green
65fadb82ef3ccaced9d716c5,3,2018-3-01,4.2,J,"hybrid, Green Published",2,,3,1,2,0.3333333333333333,1,8,English,26,1,10.1093/ajae/aax098,美国,hybrid
65fadb82ef3ccaced9d716c6,3,2018-3-01,4.2,J,"Green Submitted, Bronze",3,,2,1,2,,,23,English,60,52,10.1093/ajae/aax086,美国,
65fadb83ef3ccaced9d716c7,9,2018-9-01,,J,"Green Published, Bronze",1,,2,1,2,9,18,19,English,47,3,10.1111/cjag.12166,美国,bronze
65fadb84ef3ccaced9d716c8,9,2018-9-01,4.2,J,Bronze,3,,4,1,2,,,22,English,52,9,10.1111/1477-9552.12267,美国,
65fadb87ef3ccaced9d716c9,6,2018-6-01,4.2,J,hybrid,2,,5,1,2,6.4,32,18,English,45,32,10.1111/1477-9552.12247,美国,hybrid
65fadb87ef3ccaced9d716ca,3,2018-3-01,4.2,J,Bronze,2,,1,1,0,738,738,21,English,65,42,10.1093/ajae/aax094,美国,bronze
65fadb88ef3ccaced9d716cb,2,2018-2-01,4.2,J,"Green Accepted, Bronze",1,,5,1,2,203,1015,22,English,56,64,10.1111/1477-9552.12246,美国,bronze
65fadb8aef3ccaced9d716cc,11,2018-11-01,4.2,J,"Green Published, hybrid",5,,3,1,2,86.33333333333333,259,12,English,43,12,10.1111/agec.12454,美国,hybrid
65fadb8bef3ccaced9d716cd,7,2018-7-01,4.2,J,Green Published,1,,1,1,0,637,637,21,English,40,42,10.1093/ajae/aay027,美国,green
65fadb8cef3ccaced9d716ce,6,2018-6-01,4.2,J,Green Published,1,,2,1,2,4.5,9,13,English,15,4,10.1111/1477-9552.12251,美国,green
65fadb8def3ccaced9d716cf,7,2018-7-01,4.2,J,Green Submitted,1,,3,1,2,37,111,19,English,66,83,10.1093/ajae/aay012,美国,green
65fadb8eef3ccaced9d716d0,9,2018-9-01,,J,Green Published,1,,4,1,2,1.5,6,20,English,23,6,10.1111/cjag.12168,美国,green
65fadb90ef3ccaced9d716d1,11,2018-11-01,4.2,J,"hybrid, Green Submitted",1,,4,1,2,511,2044,10,English,33,25,10.1111/agec.12458,美国,hybrid
65fadb91ef3ccaced9d716d2,10,2018-10-01,4.2,J,Green Published,1,,2,1,1,75,150,15,English,36,38,10.1093/ajae/aay056,美国,green
65fadb92ef3ccaced9d716d3,10,2018-10-01,4.2,J,Green Published,1,,2,1,2,108.5,217,20,English,42,13,10.1093/ajae/aay065,美国,green
65fadb93ef3ccaced9d716d4,6,2018-6-01,4.2,J,Green Submitted,1,,2,1,2,5.5,11,24,English,39,11,10.1111/1477-9552.12234,美国,green
65fadb94ef3ccaced9d716d5,2,2018-2-01,3.4,J,"Green Submitted, Green Published, Green Accepted",4,,4,1,2,49.25,197,22,English,53,54,10.1093/erae/jbx023,美国,green
65fadb95ef3ccaced9d716d6,9,2018-9-01,4.2,J,"Green Accepted, Green Submitted",1,,2,1,2,9.5,19,11,English,57,3,10.1111/agec.12442,美国,green
65fadb96ef3ccaced9d716d7,3,2018-3-01,5.8,J,Bronze,1,,2,1,2,1844.5,3689,16,English,98,71,10.1093/aepp/ppx054,美国,bronze
